imdb_id,title,year,rating,votes
tt0230413,Khubsurat,1952,-,-
tt0375980,Miss Manorama,1935,6.3,9
tt3658908,Jai Maa Vaishno Devi,1994,8.0,37
tt2494558,Son of Dracula,2009,5.5,8
tt0156288,Anmol Tasveer,1978,7.9,8
tt0154590,Hind Mahila,1936,-,-
tt4473564,Jhamela,2015,-,-
tt6506266,LILKEE,2006,-,-
tt4896942,Ek Raat Mere Saath,2000,-,-
tt0110280,Krantiveer,1994,7.4,"1,876"
tt0231451,Devar Bhabhi,1958,6.5,6
tt1252614,Sankat City,2009,6.2,608
tt0156287,Angulimaal,1960,6.1,28
tt1800369,Salaam Bacche,2007,5.8,36
tt0451827,Nai Baat,1947,-,-
tt0149607,Ailane Jung,1936,-,-
tt3850234,Aag Ke Sholay,2001,-,-
tt0214135,Sitamgarh,1934,-,-
tt8108202,Stree,2018,7.6,"28,969"
tt0052875,A Handful of Grain,1959,-,-
tt0371058,Painter Babu,1983,3.6,21
tt2457544,Blue Mountains,2017,5.7,49
tt6645458,Maanas,2011,-,-
tt3766380,Amulyam (Priceless),1978,-,-
tt11826264,Teen Tilange,2020,-,-
tt0232798,Thokar,1939,-,-
tt11027850,Hacked,II 2020,4.2,"1,137"
tt5745450,Chef,2017,5.7,"2,203"
tt0155631,Circuswale,1950,-,-
tt6219544,Pinti Ka Sabun,2017,9.0,5
tt0123102,Hero,II 1983,6.7,797
tt11418016,Amar Kahani Ravidas Ji Ki,2020,-,-
tt0374310,Ustaad,1989,5.9,13
tt1781838,Isi Life Mein...!,2010,5.5,381
tt11152342,Just Like That,2019,7.9,30
tt0845448,Dhamaal,2007,7.3,"13,517"
tt0156450,Daman,1951,-,-
tt0387921,Chandramukhi,1960,-,-
tt2959106,Mera Desh,1998,-,-
tt0213879,Mehmaan,1973,5.7,6
tt5811428,Black Poster,2015,-,-
tt0364039,Swarg Jaisaa Ghar,1991,2.9,7
tt1652343,Riwayat,2012,4.6,9
tt0438875,Insan,2005,4.6,"1,280"
tt7279078,My Target IAS,2009,-,-
-,Sheikhchilli the Great,,-,-
tt0308640,Neela Akash,1965,6.7,37
tt0455084,Bhayaanak Panjaa,2003,5.1,23
tt7154994,Ranchi Diaries,2017,7.3,81
tt0466208,Bhairav,2001,4.7,28
tt0098976,Aaj Ka Arjun,1990,4.7,576
tt11963752,Welcome on Board,2020,8.8,8
tt0155550,Bhole Bhale,1950,-,-
tt0155772,Jalan,1948,-,-
tt0177474,Aabshar,1953,5.0,5
tt0261001,Khoj,1989,7.2,269
tt2726820,5 Rifles,2001,-,-
tt0422091,Dhoom,2004,6.7,"18,471"
tt0061463,Chand Par Chadayee,1967,5.0,20
tt0068756,Jai Jwala,1972,-,-
tt0156991,Saire Paristan,1934,-,-
tt1610418,Prem Kaa Game,2010,3.4,212
tt1801521,Khap,2011,5.0,102
tt0178204,Aasha,1980,5.3,198
tt1368438,Ek Hans Ka Jora,1975,-,-
tt3885778,Atin Ella and Charadhaya,2016,-,-
tt2637696,Sau Saal Baad,1989,3.6,16
tt0361787,Kadakti Bijli,1936,-,-
tt5210026,Ladies Only,1997,6.4,13
tt0276467,Samjhauta,1973,6.1,11
tt0395602,Insaaniyat,1974,6.5,13
tt0071811,Manoranjan,1974,6.8,211
tt14175602,Purush- Freedom of Choice,2018,-,-
tt0396644,Hum Bhi Insaan Hain,1959,-,-
tt0214742,Gulam Daku,1936,-,-
tt4332114,Dolly Ki Doli,2015,4.5,"2,848"
tt0182251,Jab Pyaar Kisise Hota Hai,1998,5.8,"2,405"
tt4662530,Ishq Ka Manjan,2017,5.8,12
tt1629424,Trump Card,2010,3.0,20
tt7285952,Vilaap,1973,-,-
tt3816366,Deep Fire: Kaam Utsav,1996,-,-
tt0175420,Aag,1967,6.2,29
tt12799564,Ghar ka Raakshas by Deep Jyoti,2018,-,-
tt0136352,Koyla,1997,6.2,"8,321"
tt0366182,Anokha Rishta,1986,7.2,45
tt14281336,One Stop for Love,2020,-,-
tt8426854,Jalebi,2018,6.1,"2,442"
tt0405475,Woh Bewafa Thi,2000,-,-
tt1637691,Khelein Hum Jee Jaan Sey,2010,5.8,"1,241"
-,Hello Missed Call,,-,-
tt4937140,Dham Dhoom,2005,-,-
tt5181622,Life Is Good,2018,-,-
tt0429776,Chowkidar,1974,5.3,22
tt0175547,Daku Mangal Singh,1966,6.4,10
tt4431212,Balidan,II 1992,-,-
tt1995418,Rusvai,1985,-,-
tt0432114,Super Police,1994,5.5,67
tt3562392,Baje Ghungroo,1962,-,-
tt6237546,Kalyug Ki Sita,1983,-,-
tt0313596,Sharara,1984,6.8,27
tt1132595,Maan Gaye Mughall-E-Azam,2008,3.1,490
tt3638510,Arab Ka Sitara,1961,-,-
tt0230355,Jai Shankar,1951,-,-
-,Scholarship,,-,-
tt0378968,Veer Kesari,1938,-,-
tt0230720,Sajiv Murti,1935,-,-
tt0230137,Dhanyawad,1948,-,-
tt13677650,Pyaar Hawas Dhoka,2015,-,-
tt0378025,Hawayein,2003,6.3,176
tt0407274,Umar 55 Ki Dil Bachpan Ka,1992,4.3,42
-,Karate Kawach,,-,-
tt3904380,Nek Khatoon,1959,-,-
tt4434004,Udta Punjab,2016,7.8,"27,533"
tt0215219,Suhagan,1964,6.2,17
tt0362798,Kasam Paida Karne Wale Ki,1984,5.7,128
tt0322145,Ek Swaal Munni Ka,1984,-,-
tt4814278,Veer Eklavya,1987,-,-
tt0364320,Duniya Kya Jane,1971,-,-
tt2779328,Bhuchaal,1993,-,-
tt3059106,Satya 2,2013,5.9,930
tt0387433,Nadaniyan,1984,-,-
tt2652396,Andhera,1994,4.6,5
tt4984574,Jaanwar Aur Insaan,1986,-,-
tt0246261,Surakksha,1979,7.3,94
tt0452401,Shayun,1951,-,-
tt0285940,Raja Kumarudu,1999,6.7,"1,860"
tt3302962,Shaadi Ke Side Effects,2014,5.6,"3,856"
tt0432866,Garam Khoon,1980,5.7,9
tt5229150,Hogaya Dimaagh Ka Dahi,2015,3.6,44
tt0242272,Anjan Hai Koyee,1969,5.8,12
tt0379272,Ek Jaan Hain Hum,1983,6.5,51
tt4276402,Bhoot Mahal,2004,-,-
tt3734118,Adhuri Suhagraat,2000,-,-
-,State of Siege: Temple Attack,2021,-,-
tt6692354,Ittefaq,2017,7.2,"10,546"
tt1663647,Help,2010,4.3,355
tt0090674,Aurat,1986,7.8,28
tt2894658,Pyas Bujhti Nahin,1992,-,-
tt0373181,Nai Zindagi,1951,-,-
tt9477336,Dushman,1950,-,-
tt3725508,Jawani Badi Diwani,1991,-,-
tt3715150,Do Jism Ek Jaan Hain Hum,1999,-,-
tt0155897,Nagin Aur Sapera,1966,-,-
-,Based On a True Story,,-,-
tt0374052,Mitti Mein Sona,1960,-,-
tt3918574,Garibon Ka Daata,2002,-,-
tt0362771,Ishq Vishk,2003,6.0,"3,891"
tt0146645,Dosti,1964,8.4,"1,524"
tt0077226,Besharam,1978,5.3,112
tt0177490,Aghaat,1985,7.1,120
tt0260060,Guest House,1980,6.1,45
tt1267500,Phoonk,2008,3.9,"1,260"
tt0172089,Aatank Hi Aatank,1995,5.2,771
tt0215931,Libaas,1988,8.2,37
tt0230040,Birha Ki Raat,1950,6.9,14
tt0046155,Papi,1953,7.6,52
tt2894106,Ek Aur Khoon,1987,-,-
tt9248972,Mission Mangal,2019,6.5,"12,002"
tt10443846,Yeh Saali Aashiqui,2019,7.9,"3,050"
tt2009443,Chaalbaaz,2003,6.1,16
tt0389302,Raj Durbar,1955,-,-
tt7431594,Race 3,2018,1.9,"34,723"
tt0102846,Saugandh,1991,5.8,907
tt0213047,Lal Kunwar,1952,-,-
tt1027813,Free Entry,2006,5.1,52
tt0275806,Zanjeer,1998,6.4,13
tt0234261,Mome Ki Gudiya,1972,5.9,11
tt4882562,Man Pasand Mehbooba,2005,-,-
tt0084667,Shakti,1982,7.7,"1,932"
tt0375791,Gundaraj,1995,4.2,341
tt8085616,Shohrat the Trap,2018,5.6,101
tt3129282,War Chhod Na Yaar,2013,5.4,923
tt0995031,Bhool Bhulaiyaa,2007,7.3,"22,205"
tt0381079,Chalta Purza,1977,6.0,36
tt2882328,Ugly,2013,8.0,"20,418"
tt2660606,Murdaa Ghar,1999,-,-
tt0419116,Sasti Dulhan Mahenga Dulha,1986,5.3,12
tt11508224,Kaanchli Life in a Slough,2020,7.2,78
tt0158209,Shahenshah,1953,4.6,9
tt1613031,Doraemon The Movie: Nobita's Great Battle of the Mermaid King,2010,6.5,349
tt0058287,Leader,1964,7.3,188
tt0155136,Sajani,1940,-,-
tt1867064,Strings of Passion,2014,6.5,31
tt4966328,Meri Chunouti,2001,-,-
tt0486615,London Dreams,2009,5.3,"4,184"
tt3720444,Yeh Kaisi Pyaas,1999,-,-
tt7060332,Vijay: The Spiritual Legend,2017,-,-
tt0396044,Hadh: Life on the Edge of Death,2001,4.2,12
tt3100028,Miss Chaalbaaz,1972,-,-
tt0405483,Yaad,1942,-,-
tt0111595,Vayu,1994,-,-
tt0061963,Mehrban,1967,7.3,46
tt3948972,Saat Saheliyan,2002,-,-
tt10859670,Womanhood,2020,-,-
tt0907640,Faisla,2005,-,-
tt6892468,Shreelancer,2017,7.2,92
tt4799144,Shahi Chor,1955,-,-
tt0278315,Arjun Pandit,1999,5.2,786
tt0376766,Mohabbat Ki Aag,1984,-,-
tt0252038,Tarkieb,2000,5.1,228
tt0292036,Kabhi Ajnabi Thé,1985,5.1,13
tt0251386,Sati Mahananda,1933,-,-
tt12327140,What are the Odds?,2019,5.4,583
tt0392188,Jeevan Mukt,1977,-,-
tt8908002,Luka Chuppi,I 2019,6.3,"8,550"
tt12743636,Mee Raqsam,2020,6.7,379
tt0350813,Dillagi,1966,6.3,18
tt4485366,Monsoon,I 2015,3.3,61
tt2645252,Hungama in Dubai,2007,6.2,18
tt11251216,Atithi Kab Aoge Shhamshan,2020,-,-
tt4872048,SOS: Secrets of Sex Chapter 3,2014,3.5,31
tt0155549,Bhola Shankar,1951,-,-
tt7871054,Marudhar Express,2019,6.0,554
tt2739808,Badnaam,II 1990,-,-
tt0116035,Dastak,1996,4.7,291
tt6543096,Rio to Goa,2015,-,-
tt3885702,Jhanada Ooncha Rahe Hamara,1964,-,-
tt1713499,Meena,2012,7.6,18
-,Tauba Tera Jalwa,2021,-,-
tt0358182,Suraj Aur Chanda,1973,5.7,10
tt1286659,Usha Haran,1949,-,-
tt0118924,Dance of the Wind,1997,6.4,127
tt7031942,Sonchand,2018,-,-
tt0363732,Kala Suraj,1985,4.3,6
tt0357912,Mohar,1959,-,-
tt3776634,Sati Savitri,1982,-,-
tt0096751,Abhimanyu,1989,4.8,27
tt0388988,Hameer Hath,1964,-,-
tt11470586,Genocide 84,2020,-,-
tt10210090,Daamadji,2005,-,-
tt6290022,Atrupt,2016,-,-
tt3552132,Nafrat Ki Deewar,1992,-,-
-,RK/RKAY,2021,-,-
tt0257475,Chhailla Babu,1977,6.7,73
tt3157802,Bambai Ki Billi,1960,-,-
tt0272248,Prabhu Ka Pyara,1936,-,-
tt1182908,Krazzy 4,2008,4.2,"2,006"
tt4432836,Nirmaan,1987,-,-
tt2147507,Saboot Mangta Hain Kanoon,1994,3.7,7
tt5436698,Kashmir Daily,2018,6.7,23
tt1238735,Dhoom Dadakka,2008,3.4,87
tt6183376,Beti,1982,-,-
tt13781794,Bye2,2020,7.9,24
tt5080556,2.0,2018,6.2,"21,458"
tt4937122,Bhiga Badan,2005,-,-
tt4721338,Matwala,1958,-,-
tt0231913,Kitna Badal Gaya Insaan,1957,6.2,5
tt0385981,Raj Dulari,1988,-,-
tt5074628,Sweet Home,2014,-,-
tt0359657,Mar Mitenge,1988,4.6,29
tt0260112,Judaai,1980,5.8,68
-,Paranormal (Based on facts),,-,-
-,Bellbottom,2021,-,-
tt7317058,Mahwari,2017,-,-
tt3671606,Mera Kanoon Mera Insaaf,1995,-,-
tt6414724,Aamna Saamna,2013,-,-
tt2354407,Teri Meri Kahaani,2012,4.7,"3,853"
tt0391552,Zamana,1957,-,-
tt0273826,Mohan,1947,8.7,9
tt0318812,Vishkanya,1991,4.3,35
tt0215522,Apni Nagariya,1940,-,-
-,I Love Dubai,,-,-
tt4544414,Pravaasi Mandir,2002,-,-
-,Battle of Saraighat,2022,-,-
tt6628198,Win Marathon,2018,9.0,70
-,Taxi No. 24,2021,-,-
tt0274086,Shankar Hussain,1977,6.5,15
tt0369629,Kismat Ka Dhani,1946,-,-
tt9477176,Roti,1950,-,-
tt0156811,Munni,1975,7.0,5
tt4020624,Lingaa,2014,5.6,"5,018"
tt14260226,Missing Persons Report,2012,-,-
tt0444913,Tango Charlie,2005,6.0,"1,745"
tt0137341,Ab Dilli Dur Nahin,1957,7.6,80
tt7152802,Horror Night,2017,3.5,11
tt8537284,Bedhab,2019,5.6,35
tt3475688,Jungle Ki Hasina,1969,-,-
tt0306434,Aankhen,2002,7.4,"12,447"
tt5310834,Kya Baat Hain,1956,-,-
tt0152080,Priyatama,II 1978,6.7,48
tt1273218,Kuselan,2008,4.7,890
tt2960652,Hasino Ka Mela,1990,-,-
tt0118525,...Aur Pyaar Ho Gaya,1997,4.7,818
tt2005188,Dancing City,1986,-,-
tt14331982,Baikunth,2021,9.2,6
tt7383926,Doctor I Love You,2018,9.0,88
tt6509894,Xang Xang Klang,2010,-,-
tt0446159,Mitti,2001,5.5,26
tt0451803,Maine Pyaar Kyun Kiya,2005,5.5,"4,636"
tt4491436,Junglee,1997,-,-
-,See You in Hell,2021,-,-
tt0294528,Dil Ki Dhadkan,2000,-,-
tt4862824,Nath Ek Pratha,2015,6.2,25
tt3551366,Jungle Ki Chandni,1992,-,-
tt1372304,Wafaa,2008,3.7,75
tt0267821,Pehla Aadmi,1950,7.5,6
tt0130989,Saiyan,1951,6.9,21
tt4552486,Dobaara: See Your Evil,2017,3.8,319
tt5319826,Yahan Sub Kushal Hai,1984,-,-
tt8537578,Sayonee,2020,2.7,656
tt4979158,Swami Ayappa Shabarimalai,1993,-,-
tt2006213,Reshma Aur Sultaan,2002,5.3,9
tt14269234,Friction,2021,-,-
tt1545570,Abhishapt,1988,-,-
tt4677752,Ek Gunah Aur Sahi,1968,-,-
tt0158292,Tulsi Vivah,1971,6.6,18
tt0087908,Pet Pyaar Aur Paap,1984,6.3,30
tt1045617,Ghulami,1945,-,-
tt0214177,Suryakumari,1933,-,-
tt0424298,Nache Nagin Gali Gali,1989,4.7,24
tt0816627,Rishta Kagaz Ka,1983,6.3,22
tt2878884,Pardes,1970,-,-
tt4799548,Oot Patang,1955,-,-
tt5321820,Dil Mein Basakar Dekho,2002,-,-
tt7918630,Chhappan Churi,1934,-,-
tt2742196,Mafia Raaj,1998,3.4,14
tt6078194,Bhabhipedia,2018,8.3,81
tt0363698,Insaaf Ki Devi,1992,3.1,24
tt0156781,Mazdoor,1945,-,-
tt0778828,Rustom-E-Baghdad,1963,5.8,6
tt0483298,Nazrana Pyar Ka,1980,4.9,10
tt3817930,Sati Anusuya,1974,-,-
tt0432385,AK 47,2004,5.1,38
tt3498050,Mokssh,2013,4.8,13
tt0230027,Bazaar Band Karo,1974,-,-
tt3715686,Tower House,1999,-,-
tt0247296,Do Thug,1975,6.3,7
tt8439866,Jaana Na Dil Se Door....,2001,-,-
-,Homi Khan's Adventures in America,,-,-
tt0309261,Akarshan,1988,5.0,25
tt1437367,Thanks Maa,2009,7.9,692
tt3693822,Sharif Daku,1960,-,-
tt0210609,China Gate,1998,6.6,"1,397"
tt0349645,Jawaab,1985,6.7,30
tt2378298,Kadhal Mannan,1998,7.1,663
tt0466211,Dharma Karma,1997,5.9,32
tt4885014,Jaise Karni Vaisi Bharni,2005,-,-
tt4814440,Sadma,1954,-,-
tt3509368,Udta Godhaa,1981,-,-
tt3914354,Aadamkhor Hasina,2002,-,-
tt0230978,Woh Phir Aayegi,1988,6.2,47
tt4384270,Take It Easy,I 2015,7.4,19
tt0359738,Natak,1975,5.8,9
tt10230436,Yeh Ballet,2020,7.6,"1,096"
tt8316092,Beheaded,2019,-,-
tt4467262,Katti Batti,2015,4.9,"2,817"
tt10811108,Chhoo Le Aasman,2019,-,-
tt4944504,Chaska: An Addiction,2006,-,-
tt0159003,Sulochana,1933,-,-
tt0381321,Khoon Ki Takkar,1981,-,-
-,Divine Lovers,,-,-
tt0109325,Brahma,1994,5.2,36
tt0119427,Judaai,1997,6.1,"2,212"
tt10195920,Bagh Dad,1961,-,-
-,Bachchan Pandey,2022,-,-
tt0158702,Karwat,1949,-,-
tt1607600,Muskurake Dekh Zara,2010,4.2,13
tt0397740,Yeh Pyar Nahin,1988,-,-
tt1734110,No One Killed Jessica,2011,7.2,"11,093"
tt1754920,Yeh Saali Zindagi,2011,7.5,"4,458"
tt12788564,Blood Sugar,I 2020,-,-
tt0213475,Bachpan,1970,6.4,30
tt0450133,Seeta Sawayamwar,1948,-,-
tt0155962,Poornima,1938,-,-
tt4651394,Wedding Pullav,2015,3.8,185
tt0177512,Akash,1953,-,-
tt0215145,Sant Janabai,I 1949,-,-
tt4479208,Ruslaan,2009,-,-
tt0432814,Daulat Ke Liye,1947,-,-
tt0178185,Aanchal,1980,6.4,56
tt13847556,"Indradhanush, the Grey Shades of Love",2021,-,-
tt0456500,Kyaa Kool Hai Hum,2005,6.1,"3,255"
tt0357606,Do Dulhe,1955,-,-
tt1043876,Woodstock Villa,2008,3.3,392
tt9476466,Hero,1944,-,-
tt3720006,Pyasi Padosan,1999,-,-
tt0213706,Harishchandra,1958,-,-
tt0213679,Ghar Ki Bahu,1947,-,-
tt0095300,Hifazat,1987,5.4,138
tt0230619,Pardesi Preetam,1933,-,-
tt2582482,Vyakaran,2012,-,-
tt0385975,Raag Rang,1952,-,-
tt8336814,Zindagi Tumse,2019,6.0,13
tt12677010,Namumkin Tere Bin Jeena,2020,4.6,14
tt5341618,Silence the Court Is in Session,2015,6.2,13
tt0824305,Dark Street,1961,-,-
tt1706317,Tezz,2012,3.9,"2,232"
tt0172519,Guddu,1995,4.2,"2,216"
tt4330082,Yeh Kaisi Agni Vaasana,2004,-,-
tt1510860,Witchcraft,1965,-,-
tt0363838,Nachnewala Gaanewale,1991,3.7,18
tt0437280,Khooni Raat,1991,5.4,25
tt0384325,Maya Mahal,1949,-,-
tt0154022,Zahare Ishk,1933,-,-
tt0156093,Solva Sawan,1979,6.0,21
tt0231221,Bahadur Daku,1966,-,-
tt0154856,Matwali Jogan,1936,-,-
tt4896878,Aids and Blind Sex,1999,-,-
tt1567272,Akash Pari,1958,-,-
tt3074322,Dilawar,1966,-,-
tt3099206,Aage Badho,1972,-,-
tt0230176,Ek Kali Muskai,1968,6.3,10
tt2808228,Badla Aurat Ka,1987,-,-
tt9052870,Chhichhore,2019,8.2,"35,428"
tt1185420,Dostana,2008,6.5,"13,993"
tt0213979,Pardesi,1941,-,-
tt0287111,Wajood,1998,6.9,574
tt0833533,Sarivar Sari,2005,7.2,37
tt2713722,Naseman,2014,-,-
tt0253850,Tumhari Kasam,1948,-,-
tt0360769,Madan Manjari,1935,-,-
tt0379340,Kharidar,1988,-,-
tt10026190,Kanchani Aaj Bhi Hai,2019,-,-
tt0040073,Adalat,1948,-,-
tt4239904,Taarikh: The Final Day,2011,-,-
tt0248063,Hanuman Janma,1954,-,-
tt4961020,Vishnu The He Man,2003,-,-
tt3673436,Teri Jyot Jale Din Raat,1995,-,-
tt0911024,The Pool,I 2007,7.1,834
tt3527144,The Dirty Relation,2013,3.6,12
-,Raghu in Mumbai,2021,-,-
tt1323568,Awara Abdulla,1963,-,-
tt4946216,Mitti Aur Chand,2004,-,-
tt0235505,Jwalamukhi,1936,-,-
tt1580704,That Girl in Yellow Boots,2010,6.6,"3,575"
tt0236001,Babul,1989,-,-
tt5108476,Befikre,2016,3.9,"7,102"
tt2644946,Pyaar Bina Jag Soona,1985,-,-
tt4975852,Kalyug Ka Pandav,1999,-,-
tt0377499,Bhakta Cheeta,1936,-,-
tt0368007,Malhar,1951,4.9,10
tt0155669,Dillagi,1942,-,-
tt0168516,Biwi Ho To Aisi,1988,5.8,800
tt2963060,My Boss Bajrangbali,2004,7.1,23
tt1825801,Hostel,2011,5.2,573
tt0367546,Bindiya Chamkegi,1984,5.1,18
tt2651868,Phir Aya Toofan,1973,-,-
tt2881892,Jawani Ki Jalan,1990,-,-
tt0158701,Karodpati,I 1936,-,-
tt0155106,Resham Ki Dori,1974,7.0,49
tt9511022,Rescue,II 2019,4.5,18
tt0391720,7 Saal Baad,1987,4.1,34
tt8875804,Gangs of North East,2017,-,-
tt3477190,Phool aur Insaan,1976,-,-
tt0377126,Basti,2003,7.3,26
tt9487550,I Am Banni,2019,-,-
tt0247915,Agnee,1988,5.1,29
tt0187109,Gurudev,1993,5.0,145
tt8415818,Pyar Ektarfa,2019,-,-
tt2878780,Nai Zindagi,1969,-,-
tt1201557,Acid Factory,2009,5.0,670
tt1644622,Khuda Kushi,2010,-,-
tt0379423,Pahali Nazar,1945,-,-
tt4458338,69 Opposites Attract,2011,-,-
tt0364720,Tyagi,1992,5.0,53
tt0085129,Aao Pyaar Karen,1983,-,-
tt0378305,Main Kya Karun,1945,-,-
tt0485513,"Main, Meri Patni... Aur Woh!",2005,7.3,"2,126"
tt2338151,PK,2014,8.1,"165,617"
tt0378155,Kaal Chakra,1988,6.2,12
tt1050739,Roadside Romeo,2008,5.2,"1,335"
tt0230717,Saat Samundar Paar,1965,-,-
tt2963042,Mahakali Ka Insaaf,2001,8.9,84
tt2894630,Naaglaxmi,1990,-,-
tt5949094,Anubhuti: Taking the Legacy Forward,2015,-,-
tt4411604,Muqable Ki Raat,1978,-,-
tt0230939,Veerangana,1947,-,-
tt3745790,Maut Ki Raat,2000,-,-
tt0246687,Hu Tu Tu,1999,6.4,439
tt0392579,Pahunchey Huwe Log,1986,-,-
tt0114231,Ram Jaane,1995,5.4,"3,675"
tt0371636,Dil Ne Phir Yaad Kiya,1966,7.2,47
tt2220828,Identity Card,2014,5.9,62
tt0455199,Sher-E-Hindustan,1997,5.1,43
tt0390660,Zindagi Jeene Ke Liye,1984,6.8,5
tt0063404,Padosan,1968,8.1,"6,323"
tt8016380,Bheja Fry 3,2017,6.6,14
tt2726924,Hatya Kaand,1998,-,-
tt0084632,Sugandh,1982,-,-
-,The Lipstick Boy,2021,-,-
tt0360937,Roshan Ara,1932,-,-
tt0231810,Jagirdar,1937,-,-
tt6108090,Secret Superstar,2017,7.8,"21,334"
tt0424491,Teri Talash Mein,1990,3.3,7
tt0464160,Chup Chup Ke,2006,6.8,"8,845"
tt0158375,Yakeen,1969,7.0,83
tt4765626,Awara Shehzadi,1956,-,-
tt0107311,Khal Nayak,1993,7.2,"3,013"
tt0154620,Hum Naujawan,1985,5.3,68
tt13081130,Sunderkand Let love find you,2020,-,-
tt0157560,Durga,1989,-,-
tt0373974,King for a Day,1933,-,-
tt13491620,Unpaused,2020,7.0,"1,903"
tt3646290,Night Bird,1961,-,-
tt5316246,Yeh Dil Deewana Hain,1994,-,-
tt0415082,Johnny-Walker,1957,6.0,9
tt0349703,Kyun! Ho Gaya Na...,2004,4.2,"1,714"
tt2451656,Chakma,1984,-,-
tt0153625,Wafaa,1950,-,-
tt0811613,Meridian Lines,2013,6.6,89
tt1473041,Hamen Bhi Jeene Do,1962,-,-
tt0371018,Noore Iman,1933,-,-
tt4934950,Talvar,2015,8.2,"31,663"
tt11163028,House Arrest,2019,5.5,"1,457"
tt2674160,Wohi Bhayanak Raat,1989,3.5,15
tt0152287,Saqi,1937,-,-
tt0381544,Rishta,1954,-,-
tt0049549,New Delhi,1956,7.4,62
tt4709480,Pyar Ki Boond,1978,-,-
tt0254164,Bahurani,1964,6.7,41
tt0243340,Jailor,1938,-,-
tt0151726,Naya Raasta,1967,-,-
tt0157689,Gauna,1950,-,-
tt0364657,Shalimar,1946,-,-
tt1314274,Hulla,2008,6.4,231
tt0250690,Refugee,2000,5.4,"1,860"
tt3673390,Izzat Ke Lutere,1991,-,-
tt4808878,Adibhumi: Home Land,2015,-,-
tt5331274,Yahi to Pyar Hai,2013,-,-
tt0177478,Aadamkhor,1986,5.5,6
-,Scary Forest,2021,-,-
tt0043997,Sazaa,1951,6.2,36
tt0368125,Parmatma,1978,4.7,11
tt3713634,Ayyash Ladkiyan,1999,-,-
tt4200384,Hello Hyderabad,2001,-,-
tt4947952,Time Limit 36 Hours,2004,-,-
tt3918830,Kiske Liye Yeh Jawani,2002,-,-
tt3123868,Shokhiyan,1951,-,-
tt0368580,Asambhav,2004,3.4,572
tt4882728,Lagan: The Dedication,2005,-,-
tt0419808,Hindustan,1932,-,-
tt0118673,Bade Miyan Chote Miyan,1998,5.8,"2,745"
tt0155846,Maha Chor,1976,5.9,42
tt9700838,Mumbai 118,2010,-,-
tt0155804,Khoj,1953,-,-
tt0283844,Adhikar,I 1971,4.9,21
tt11261918,O Pushpa I Hate Tears,2020,-,-
tt1479690,Mahayoddha Rama,2016,7.6,33
tt0379447,Prem Samadhi,1938,-,-
tt1432159,Unchi Uraan,1984,-,-
tt4907260,Gauraiya,2014,7.0,64
tt0382529,Albeli,1944,-,-
tt0172188,Bol Radha Bol,1992,6.1,754
tt0395668,Miss 420,1998,4.4,33
tt4411588,Nigah E Karam,1978,-,-
tt10519182,Khandaani Shafakhana,2019,4.0,"1,111"
tt0360110,Triveni,1985,5.2,6
tt0377623,Chand Sitare,1948,-,-
tt1425618,Apartment: Rent at Your Own Risk,2010,3.5,230
tt0991346,Bhootnath,2008,6.3,"8,314"
tt0391099,Duplicate Sholay,2002,6.5,44
tt3807616,Bombay Crime,2001,-,-
tt0242712,Naag Lok,1957,-,-
tt0252276,Bhakta Kuchela,1961,-,-
tt2613766,Tere Ishq Nachaya,2010,2.4,8
tt0146266,Seema,1955,6.9,102
tt3673654,Chal Kanvariya Shiv Ke Dham,1996,-,-
tt0258904,Raat Ki Rani,1935,-,-
tt0064658,Meri Bhabhi,1969,5.1,18
tt0053591,Amar Prem,1960,7.2,6
tt5255932,Amruta,1999,-,-
tt14282548,Kumbh,2018,-,-
tt11244414,The Light: Swami Vivekananda,2013,7.6,9
tt1127870,Mumbai Salsa,2007,4.8,182
tt0379444,Prem Pariksha,1934,-,-
tt13508082,Mehak Sugandh,2021,-,-
tt0213244,Shikar,1955,-,-
tt10642492,Classic Incantations,2012,-,-
tt0424339,Palay Khan,1986,6.5,48
tt3790250,Yeh Ishq Sarfira,2015,5.8,12
tt1412775,Tsunami 81,2007,-,-
tt0397738,Yeh Khoon Rang Layega,1970,-,-
tt7559180,99 Songs,2019,9.0,751
tt4319592,Khooni Raat: The Bloody Night,2004,-,-
tt0087958,Pyar Jhukta Nahin,1985,6.3,172
tt0239623,Mera Punjab,II 1940,-,-
tt0364232,Begaana,1963,6.4,24
tt4817048,North Bank,2014,-,-
tt3704456,Ali Baba and 40 Thieves,1966,6.0,11
tt5785170,Toilet: A Love Story,2017,7.2,"18,433"
tt0156940,Ratnadeep,1951,6.6,10
tt2017700,Chandrakanta,1956,-,-
tt1921071,Queens! Destiny of Dance,2011,5.4,10
tt2188893,Staying Alive,2012,5.6,29
tt0158735,Maa Ka Pyaar,1949,-,-
tt4979570,Jai Jai Durga Maa,1992,-,-
tt0206238,Raaz,1967,6.2,134
tt4766310,Jallad,1956,-,-
tt2188801,Life is Good,2012,5.9,7
tt0354491,Darogaji,1949,7.7,9
tt1807978,Bhoot and Friends,2010,5.6,86
tt4675826,Dadon Ka Dada,1980,-,-
tt5851582,Lalu-Ustad,1956,-,-
tt4795758,Shrant,1984,-,-
tt0043840,Nau Bahar,1952,6.8,8
-,Crack,,-,-
tt0364228,Barsaat Ki Raat,1998,4.1,10
tt1225875,Chalaak,1973,5.5,6
